Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       3/3           Model::Model(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [4]
[291]    0.0    0.00    0.00       3         TGAImage::TGAImage() [291]
                0.00    0.00       3/3           std::vector<unsigned char, std::allocator<unsigned char> >::vector() [327]
-----------------------------------------------
                0.00    0.00       3/3           Model::Model(Model const&) [410]
[292]    0.0    0.00    0.00       3         TGAImage::TGAImage(TGAImage const&) [292]
                0.00    0.00       3/3           std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [326]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<int>::allocator() [307]
[293]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<int>::new_allocator() [293]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [340]
[294]    0.0    0.00    0.00       3         __gnu_cxx::__alloc_traits<std::allocator<char>, char>::_S_select_on_copy(std::allocator<char> const&) [294]
                0.00    0.00       3/3           std::allocator_traits<std::allocator<char> >::select_on_container_copy_construction(std::allocator<char> const&) [319]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [326]
[295]    0.0    0.00    0.00       3         __gnu_cxx::__alloc_traits<std::allocator<unsigned char>, unsigned char>::_S_select_on_copy(std::allocator<unsigned char> const&) [295]
                0.00    0.00       3/3           std::allocator_traits<std::allocator<unsigned char> >::select_on_container_copy_construction(std::allocator<unsigned char> const&) [320]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [329]
[296]    0.0    0.00    0.00       3         __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [296]
                0.00    0.00       3/3           std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [321]
-----------------------------------------------
                0.00    0.00       3/3           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [333]
[297]    0.0    0.00    0.00       3         bool __gnu_cxx::__is_null_pointer<char>(char*) [297]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<unsigned char, std::allocator<unsigned char> >::_M_move_assign(std::vector<unsigned char, std::allocator<unsigned char> >&&, std::integral_constant<bool, true>) [324]
[298]    0.0    0.00    0.00       3         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::get_allocator() const [298]
                0.00    0.00       3/6           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() const [248]
                0.00    0.00       3/20          std::allocator<unsigned char>::allocator(std::allocator<unsigned char> const&) [199]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [326]
[299]    0.0    0.00    0.00       3         std::vector<unsigned char, std::allocator<unsigned char> >::end() const [299]
                0.00    0.00       3/6           __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::__normal_iterator(unsigned char const* const&) [244]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<unsigned char, std::allocator<unsigned char> >::vector(std::vector<unsigned char, std::allocator<unsigned char> > const&) [326]
[300]    0.0    0.00    0.00       3         std::vector<unsigned char, std::allocator<unsigned char> >::begin() const [300]
                0.00    0.00       3/6           __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >::__normal_iterator(unsigned char const* const&) [244]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [329]
[301]    0.0    0.00    0.00       3         std::vector<int, std::allocator<int> >::end() const [301]
                0.00    0.00       3/6           __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [245]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [329]
[302]    0.0    0.00    0.00       3         std::vector<int, std::allocator<int> >::begin() const [302]
                0.00    0.00       3/6           __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [245]
-----------------------------------------------
                0.00    0.00       3/3           Model::load_texture(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TGAImage&) [2]
[303]    0.0    0.00    0.00       3         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_last_of(char const*, unsigned long) const [303]
                0.00    0.00       3/24172       std::char_traits<char>::length(char const*) [29]
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_last_of(char const*, unsigned long, unsigned long) const [304]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_last_of(char const*, unsigned long) const [303]
[304]    0.0    0.00    0.00       3         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_last_of(char const*, unsigned long, unsigned long) const [304]
                0.00    0.00      12/62469       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [24]
                0.00    0.00      12/12          std::char_traits<char>::find(char const*, unsigned long, char const&) [223]
                0.00    0.00       3/48395       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [25]
-----------------------------------------------
                0.00    0.00       3/3           Model::load_texture(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, TGAImage&) [2]
[305]    0.0    0.00    0.00       3         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::substr(unsigned long, unsigned long) const [305]
                0.00    0.00       3/17809       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_check(unsigned long, char const*) const [35]
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long, unsigned long) [341]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<vec<2>, std::allocator<vec<2> > >::vector(std::vector<vec<2>, std::allocator<vec<2> > > const&) [445]
                0.00    0.00       2/3           std::_Vector_base<vec<2>, std::allocator<vec<2> > >::_Vector_impl::~_Vector_impl() [379]
[306]    0.0    0.00    0.00       3         std::allocator<vec<2> >::~allocator() [306]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [315]
[307]    0.0    0.00    0.00       3         std::allocator<int>::allocator() [307]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<int>::new_allocator() [293]
-----------------------------------------------
                0.00    0.00       3/3           unsigned char* std::__copy_move_a2<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [350]
[308]    0.0    0.00    0.00       3         unsigned char* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<unsigned char>(unsigned char const*, unsigned char const*, unsigned char*) [308]
-----------------------------------------------
                0.00    0.00       3/3           int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [351]
[309]    0.0    0.00    0.00       3         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [309]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<Model, std::allocator<Model> >::~vector() [450]
                0.00    0.00       2/3           void std::vector<Model, std::allocator<Model> >::_M_realloc_insert<Model const&>(__gnu_cxx::__normal_iterator<Model*, std::vector<Model, std::allocator<Model> > >, Model const&) [447]
